"Ciudad de Mexico","Acapulco","Campeche","Cancun","Chichen Itza","Chihuahua","Cozumel","Cuernavaca","Guadalajara","Hermosillo","Isla Mujeres","Ixtapa Zihuatanejo","La Paz","Los Cabos","Merida","Monterrey","Morelia","Nuevo Vallarta","Oaxaca de Juarez","Playa del Carmen","Puebla","Puerto Vallarta","Queretaro","San Luis Potosi","San Miguel de Allende","Taxco","Tequila","Tlaxcala","Tuxtla Gutierrez","Villahermosa","Zacatecas","fecha"
37,1,0,3,0,11,0,2,3,0,0,0,1,1,5,3,2,0,1,0,9,1,5,5,0,0,0,0,0,1,1,2021-04-15
29,2,2,4,0,4,0,0,4,0,0,0,0,3,5,4,0,0,1,0,13,0,4,5,0,0,0,1,0,0,0,2021-04-16
40,2,0,1,0,8,0,1,4,0,0,0,1,1,3,3,1,0,1,0,11,0,3,1,1,1,0,1,0,1,1,2021-04-17
31,2,0,0,0,9,0,3,4,1,0,0,0,0,6,1,1,0,0,0,13,0,3,3,0,0,1,2,0,0,0,2021-04-18
30,4,2,3,0,9,0,1,4,1,0,0,2,1,3,2,2,0,3,0,9,1,5,4,0,1,0,0,0,1,0,2021-04-19
24,7,0,5,0,3,0,2,1,6,0,0,2,0,1,0,3,0,1,0,16,2,1,1,0,0,0,0,1,0,0,2021-04-20
32,5,1,3,0,6,0,1,1,4,0,0,1,1,4,0,3,1,1,0,7,1,3,4,0,1,0,0,0,1,0,2021-04-21
34,1,1,3,0,8,0,2,2,1,0,0,1,0,5,6,1,0,0,0,10,0,4,1,0,0,0,1,0,1,0,2021-04-22
27,2,0,0,0,5,0,2,3,1,0,0,2,0,2,2,0,2,1,4,15,0,1,2,0,1,0,0,1,0,1,2021-04-23
23,1,0,2,0,10,0,1,3,0,0,0,0,0,5,1,2,0,1,0,12,0,6,1,0,0,0,0,0,0,2,2021-04-24
23,3,0,2,0,2,0,3,2,2,0,0,2,0,3,5,2,0,3,0,3,0,1,1,1,0,0,1,0,1,0,2021-04-25
30,4,0,2,0,5,0,3,2,0,0,1,1,0,6,1,0,0,0,0,10,0,1,4,0,0,0,0,1,3,1,2021-04-26
20,1,0,2,0,4,1,1,3,3,0,1,0,2,2,0,3,0,0,0,7,0,5,3,0,0,0,0,0,4,1,2021-04-27
31,0,0,2,0,5,0,1,0,2,0,0,1,0,5,2,1,1,2,0,8,1,5,3,0,0,0,0,0,1,0,2021-04-28
23,0,1,3,0,8,0,1,2,0,0,0,1,0,6,3,4,0,0,0,11,0,5,1,0,0,0,1,0,2,0,2021-04-29
19,1,0,7,0,2,0,0,3,1,0,1,1,0,2,1,3,1,0,0,6,0,4,1,0,0,0,0,0,1,0,2021-04-30
23,2,0,4,0,3,0,1,1,1,0,1,0,0,5,4,1,1,1,1,7,0,0,2,0,1,0,0,0,0,0,2021-05-01
17,2,1,4,0,6,0,4,5,1,0,0,0,0,2,3,5,1,0,0,8,1,7,2,0,0,1,0,0,0,0,2021-05-02
20,3,2,3,0,6,0,3,2,1,0,0,0,2,2,3,0,0,1,0,9,0,1,1,0,1,0,0,0,2,0,2021-05-03
12,1,0,3,0,4,1,1,2,3,0,0,0,2,3,3,0,0,2,1,7,0,2,5,0,0,0,0,0,1,1,2021-05-04
16,0,0,3,0,7,0,3,4,2,0,0,0,0,2,1,3,1,0,2,5,1,1,4,0,0,0,1,3,1,0,2021-05-05
13,1,0,0,0,4,0,0,2,2,0,0,0,0,3,1,1,2,3,2,6,0,4,0,1,0,0,0,0,0,0,2021-05-06
16,0,0,3,0,8,0,0,0,0,0,0,0,0,5,2,1,1,0,0,4,1,6,1,0,0,0,0,1,2,0,2021-05-07
10,0,0,4,0,2,0,0,1,0,0,0,0,0,4,0,4,0,0,0,7,2,5,2,0,0,0,0,0,2,1,2021-05-08
18,0,1,4,0,3,0,2,2,0,0,0,2,0,3,0,2,0,0,0,7,1,8,0,0,0,0,1,0,0,0,2021-05-09
20,2,0,4,0,2,0,2,5,0,1,0,2,1,1,2,2,0,0,0,8,0,3,4,1,0,0,2,0,0,0,2021-05-10
6,1,0,12,0,4,0,0,0,0,0,0,0,3,4,0,2,0,0,0,6,0,4,0,1,1,0,0,0,0,0,2021-05-11
14,1,0,3,0,5,0,2,3,0,0,0,0,1,3,0,3,0,1,2,5,0,0,3,1,1,0,0,0,1,0,2021-05-12
9,1,1,5,0,3,0,2,3,1,0,0,0,1,2,1,0,0,1,0,4,0,1,2,0,0,0,0,0,1,0,2021-05-13
17,0,0,3,0,5,1,1,2,0,0,0,0,1,3,0,0,0,0,0,5,2,3,0,0,0,0,0,0,1,1,2021-05-14
10,1,0,1,0,5,0,1,1,2,1,0,0,0,2,4,1,0,0,0,8,0,2,0,0,0,0,0,0,2,0,2021-05-15
8,2,0,5,0,2,0,3,1,0,0,0,0,3,3,2,1,0,2,2,3,0,1,2,0,0,0,0,1,2,0,2021-05-16
10,0,1,3,0,2,0,1,5,1,0,0,0,3,1,6,0,0,0,0,4,1,1,2,1,0,0,0,0,0,0,2021-05-17
15,0,0,7,0,3,0,1,2,0,0,0,0,3,6,1,0,0,0,0,2,0,2,1,0,0,0,0,0,2,0,2021-05-18
7,0,1,4,0,5,1,1,0,1,0,0,0,2,3,2,0,0,1,1,3,0,1,1,0,0,0,0,0,2,0,2021-05-19
8,1,0,3,0,0,0,0,1,2,0,0,0,1,4,3,1,0,0,1,5,0,0,2,0,0,0,0,1,3,0,2021-05-20
8,0,0,4,0,2,1,1,2,0,1,0,1,0,3,0,0,0,0,1,2,0,1,2,0,0,0,0,0,1,1,2021-05-21
10,0,0,5,0,2,1,0,0,0,0,0,1,2,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2021-05-22
7,0,0,11,0,3,0,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,2,1,0,0,0,1,0,1,0,2021-05-23
9,4,0,4,0,2,0,0,0,1,0,0,0,0,3,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2021-05-24
9,0,0,6,0,2,0,0,0,2,0,0,0,0,1,3,1,1,0,1,4,0,0,0,0,0,0,0,1,0,1,2021-05-25
5,1,1,5,0,2,1,0,2,0,0,0,0,1,2,0,2,2,0,2,4,0,0,3,0,0,0,0,0,1,0,2021-05-26
8,0,0,3,0,2,0,0,1,0,0,0,0,2,4,1,2,0,0,0,4,2,2,1,0,0,0,0,0,1,0,2021-05-27
5,2,0,7,0,0,0,3,3,1,0,0,0,0,3,0,0,1,0,1,2,0,2,2,0,0,0,0,0,1,0,2021-05-28
4,3,0,2,0,2,0,1,0,1,0,0,0,1,4,3,0,0,0,0,6,0,0,2,0,0,0,0,0,2,0,2021-05-29
4,3,0,6,0,1,0,0,0,2,0,1,0,0,2,3,0,0,1,2,5,1,0,0,0,0,0,0,0,1,0,2021-05-30
6,2,0,6,0,2,0,1,0,1,0,0,0,0,4,1,0,0,0,1,4,1,1,0,0,0,0,0,0,2,0,2021-05-31
6,0,1,5,0,1,1,0,1,1,0,0,0,1,2,1,1,1,1,1,5,0,1,0,0,0,0,0,0,3,0,2021-06-01
3,1,0,3,0,0,0,1,1,3,0,0,0,0,1,1,1,1,0,0,5,1,0,1,0,0,0,0,0,1,0,2021-06-02
6,0,0,3,0,1,0,0,0,1,0,0,0,4,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2021-06-03
6,0,0,6,0,1,0,0,2,0,0,0,0,0,6,2,0,1,0,1,3,0,0,1,0,0,0,0,0,1,0,2021-06-04
5,0,2,6,0,0,0,1,0,2,0,0,0,1,6,0,2,1,0,0,3,0,0,2,0,0,0,1,0,1,0,2021-06-05
5,1,3,6,0,1,0,3,1,1,0,0,0,2,6,2,1,0,0,0,2,0,0,0,1,0,0,0,0,3,0,2021-06-06
4,2,2,8,0,2,0,2,0,1,0,1,0,0,5,2,0,0,0,1,3,2,0,0,0,0,0,0,0,3,0,2021-06-07
13,0,0,4,0,2,1,1,1,2,0,0,1,0,10,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,1,2021-06-08
5,1,1,8,0,2,0,0,1,0,0,0,0,2,7,3,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,2021-06-09
3,1,3,4,0,1,0,0,1,2,0,0,0,1,9,3,1,0,0,1,0,0,3,0,0,0,0,0,0,2,0,2021-06-10
9,1,0,7,0,2,0,1,1,2,1,0,0,5,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2021-06-11
6,3,0,4,0,2,0,0,2,1,0,0,1,4,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,3,0,2021-06-12
3,2,3,3,0,1,1,0,0,1,0,0,0,2,5,0,1,0,0,1,2,0,1,1,0,0,0,0,1,2,0,2021-06-13
8,1,1,4,0,1,1,1,0,1,1,1,0,4,7,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2021-06-14
6,1,0,4,0,2,0,0,2,4,0,1,1,0,10,1,0,2,0,0,6,0,0,0,0,1,0,0,0,0,0,2021-06-15
11,2,0,4,0,1,2,0,0,1,0,0,0,2,4,2,1,1,0,0,3,0,0,2,0,0,0,0,1,0,0,2021-06-16
11,0,2,4,0,0,1,0,0,0,0,0,0,6,6,1,1,0,0,2,2,0,0,0,0,0,1,0,0,1,0,2021-06-17
6,0,3,5,0,3,2,0,1,1,0,0,1,5,5,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2021-06-18
3,0,2,7,0,4,0,0,0,3,0,0,0,3,12,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2021-06-19
5,0,1,8,0,1,0,0,3,2,0,0,0,5,7,0,1,1,0,4,1,1,0,0,0,0,0,0,0,2,0,2021-06-20
9,0,0,4,1,0,0,0,0,0,0,0,0,11,8,1,1,0,0,0,2,0,0,0,0,0,0,0,2,3,0,2021-06-21
9,1,0,5,0,1,1,1,1,2,0,0,0,4,13,1,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,2021-06-22
10,0,1,4,0,0,0,0,0,3,0,1,0,5,4,1,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,2021-06-23
5,2,0,6,0,1,0,0,0,2,0,0,0,8,8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,0,2021-06-24
4,0,0,8,0,1,3,0,0,4,0,0,1,8,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2021-06-25
9,2,2,3,0,0,1,0,2,2,0,0,0,9,8,1,0,0,0,0,3,1,0,3,0,0,0,0,0,2,0,2021-06-26
13,1,4,7,0,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2021-06-27
6,0,1,3,0,1,2,1,1,1,0,0,0,8,11,1,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,2021-06-28
8,0,0,3,0,0,1,0,1,2,0,0,0,14,11,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0,2021-06-29
16,0,0,5,0,2,0,0,0,4,0,0,0,7,6,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2,0,2021-06-30
19,0,1,1,0,0,0,0,1,3,0,0,0,12,9,2,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,2021-07-01
9,0,0,11,0,3,0,0,0,4,0,0,1,15,5,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2021-07-02
11,1,3,3,0,0,0,0,0,0,0,0,0,10,7,0,0,2,0,0,1,0,0,0,0,0,0,0,1,3,0,2021-07-03
23,2,4,5,0,0,1,0,3,1,0,1,0,9,9,0,0,0,0,3,2,2,0,0,0,0,0,0,1,3,0,2021-07-04
21,0,0,8,0,0,0,0,2,2,1,0,0,17,4,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,2021-07-05
19,1,0,7,0,1,0,0,6,3,0,0,0,15,7,1,0,0,0,1,0,0,1,3,0,0,0,0,1,1,0,2021-07-06
22,2,1,3,0,1,0,0,2,0,0,0,0,10,5,1,1,1,0,2,1,1,0,0,0,0,0,0,1,3,0,2021-07-07
13,2,0,8,0,0,0,0,3,1,0,0,0,8,3,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2021-07-08
21,1,1,1,0,1,1,0,1,2,0,0,0,8,5,2,0,0,0,1,3,1,1,0,0,0,0,0,0,2,0,2021-07-09
29,2,1,2,0,0,0,0,1,3,0,0,2,9,3,2,1,0,0,2,2,2,0,1,0,0,0,0,0,2,0,2021-07-10
21,5,0,8,0,0,0,0,2,0,0,0,1,13,4,1,5,2,0,0,0,1,0,2,0,0,0,0,0,0,0,2021-07-11
31,7,2,3,0,0,1,1,1,5,0,0,1,8,3,4,0,0,0,1,1,1,2,0,0,0,0,0,3,0,0,2021-07-12
22,2,2,3,0,0,1,0,2,1,0,0,0,14,10,3,0,1,0,1,3,1,3,1,0,0,0,0,0,1,0,2021-07-13
30,4,0,4,0,0,0,0,2,1,0,0,0,7,7,2,1,1,0,1,3,2,0,2,0,0,0,0,0,0,0,2021-07-14
31,3,2,3,0,0,1,0,3,0,0,0,0,7,7,3,3,2,3,0,3,0,3,1,0,0,0,0,0,2,0,2021-07-15
25,5,5,6,0,2,0,2,3,1,0,0,0,7,5,0,0,0,1,2,4,1,1,0,0,0,0,0,1,1,0,2021-07-16
29,10,1,4,0,2,0,0,5,0,0,0,1,8,7,3,2,2,1,1,2,0,0,0,0,0,0,0,0,2,0,2021-07-17
34,4,5,7,0,0,0,1,4,4,0,0,0,6,4,2,2,2,0,2,1,3,0,0,0,0,0,0,1,1,0,2021-07-18
35,7,0,12,0,1,0,0,3,3,2,1,2,7,2,3,4,1,1,2,0,3,3,3,0,0,0,0,0,2,0,2021-07-19
43,14,3,5,0,1,0,0,5,4,0,0,0,8,4,4,2,5,0,2,1,2,2,0,0,0,0,0,0,2,0,2021-07-20
44,11,1,10,0,3,0,0,4,3,0,0,3,14,8,4,1,1,0,0,3,4,0,0,0,0,0,0,1,5,0,2021-07-21
39,4,1,5,0,0,1,0,4,0,0,0,1,9,4,1,1,3,0,1,3,1,1,0,0,0,0,0,1,0,0,2021-07-22
37,20,1,5,0,1,1,0,8,3,0,2,2,12,3,4,4,4,1,3,7,1,3,1,0,0,0,0,1,3,0,2021-07-23
38,21,1,6,0,1,0,0,6,2,0,1,1,9,2,2,3,2,0,1,2,1,1,3,0,0,0,0,3,0,0,2021-07-24
52,11,1,11,0,0,0,0,5,3,0,1,0,3,2,3,3,4,2,1,5,1,3,3,0,0,0,1,3,3,1,2021-07-25
44,12,0,8,1,0,0,1,8,3,0,0,1,5,2,9,3,2,1,1,11,6,3,0,0,0,0,0,4,2,0,2021-07-26
48,18,2,10,0,0,1,1,4,5,0,0,2,9,4,4,6,4,1,0,7,9,4,0,0,0,0,0,0,3,1,2021-07-27
54,16,4,6,0,0,0,1,9,4,0,3,2,2,2,12,7,7,0,1,1,5,3,2,0,0,0,0,1,2,0,2021-07-28
65,15,3,4,0,1,0,1,11,5,0,0,1,5,5,6,6,1,0,2,5,9,3,1,0,0,0,0,1,2,2,2021-07-29
51,16,4,12,0,1,0,1,18,5,0,1,3,5,6,3,2,3,3,2,2,6,5,4,0,0,0,0,4,2,0,2021-07-30
67,28,3,4,0,0,0,0,13,4,0,0,1,5,6,7,6,2,1,2,7,12,2,1,0,0,0,1,6,1,1,2021-07-31
63,13,3,11,0,0,1,0,9,4,0,2,3,3,6,8,11,7,1,3,5,12,8,1,0,0,0,1,1,1,0,2021-08-01
81,13,1,4,0,0,0,3,19,10,0,1,1,6,1,11,5,5,0,2,8,16,9,1,0,0,0,0,8,3,2,2021-08-02
60,20,5,7,0,0,0,1,16,0,0,1,2,4,2,10,9,5,2,4,7,17,2,2,1,0,0,0,3,2,0,2021-08-03
68,31,1,7,0,1,0,0,14,8,0,2,3,0,6,6,2,6,7,0,8,7,4,2,0,1,0,0,3,2,1,2021-08-04
62,17,4,13,0,1,0,0,13,4,0,5,3,4,5,7,5,2,3,2,7,7,2,4,0,0,0,0,3,6,0,2021-08-05
64,25,1,6,1,2,0,2,9,1,0,1,1,5,3,10,6,4,2,7,6,4,4,5,0,0,0,0,4,4,2,2021-08-06
56,23,5,8,0,0,0,2,7,1,1,1,3,2,4,10,5,4,1,4,11,5,2,0,0,0,0,0,2,8,1,2021-08-07
75,14,3,6,0,3,2,0,9,3,0,2,0,1,4,11,4,5,0,3,12,10,7,1,0,0,0,1,0,2,2,2021-08-08
61,22,5,9,0,5,0,1,13,9,0,4,1,4,8,14,4,4,2,2,10,6,9,3,1,1,0,1,0,5,2,2021-08-09
79,10,3,8,0,4,0,1,15,7,0,1,4,3,4,10,2,7,3,2,13,9,4,4,1,0,0,0,4,3,0,2021-08-10
74,15,2,11,0,2,0,0,12,4,0,2,5,4,2,13,10,6,3,2,10,9,5,2,0,0,0,0,2,2,1,2021-08-11
59,14,6,9,0,2,1,0,12,1,0,1,2,0,4,9,11,1,5,1,13,10,7,0,0,0,1,1,3,4,1,2021-08-12
79,16,3,13,0,2,0,1,7,3,0,4,1,1,7,18,6,6,1,2,15,8,9,6,0,0,0,0,3,1,0,2021-08-13
78,13,5,7,0,0,0,0,15,5,0,0,2,1,4,15,3,2,2,2,21,6,9,1,1,0,0,1,2,3,0,2021-08-14
71,13,2,8,1,1,0,2,13,1,0,2,2,0,2,14,10,7,4,2,25,6,4,0,0,1,0,1,4,1,0,2021-08-15
72,13,2,12,0,1,0,1,21,7,0,2,2,4,5,14,6,2,1,3,24,6,8,2,1,0,0,1,3,3,0,2021-08-16
69,9,6,5,0,0,0,6,10,5,0,1,4,1,3,19,6,5,5,1,19,3,5,4,1,0,0,0,3,4,1,2021-08-17
64,13,3,12,0,1,0,7,16,3,0,2,5,2,8,19,5,2,2,5,19,4,6,6,3,0,0,0,4,12,2,2021-08-18
52,11,3,5,0,0,0,3,12,5,0,1,3,0,4,20,4,1,3,1,12,5,10,3,0,0,1,1,7,3,1,2021-08-19
63,13,2,6,0,0,1,1,10,4,0,0,2,1,2,19,4,4,0,2,11,8,6,7,0,0,0,2,1,7,3,2021-08-20
50,13,5,15,0,1,0,0,21,4,1,1,2,1,5,15,7,0,3,4,23,8,5,10,0,0,0,1,3,3,1,2021-08-21
60,12,1,6,1,1,0,4,13,3,0,2,0,0,3,18,5,6,4,1,25,6,12,2,2,1,0,0,4,4,0,2021-08-22
74,9,7,8,0,0,0,5,13,7,0,3,1,0,4,15,3,3,5,1,15,5,6,6,1,0,0,1,2,4,0,2021-08-23
62,9,4,7,0,0,0,3,20,4,0,2,3,0,5,10,6,5,1,0,21,6,4,6,1,0,0,0,4,9,0,2021-08-24
50,9,4,3,0,0,0,4,8,4,0,1,0,2,2,10,3,4,4,1,16,4,9,1,2,1,0,0,2,3,1,2021-08-25
64,18,7,6,0,0,0,2,15,4,0,1,0,1,6,17,12,2,5,3,19,4,8,2,1,0,0,3,4,1,0,2021-08-26
47,9,2,3,0,0,0,2,17,2,0,0,1,3,7,16,3,6,1,4,22,7,7,10,1,2,0,1,2,5,0,2021-08-27
55,7,8,8,0,1,0,1,11,5,0,0,1,2,4,17,3,2,1,0,28,2,9,4,1,0,1,1,3,9,4,2021-08-28
53,8,1,5,0,0,0,3,11,5,0,0,1,0,6,11,2,0,3,3,20,2,7,5,1,1,1,1,1,5,0,2021-08-29
52,5,3,7,1,0,0,3,16,7,0,4,1,2,4,22,6,1,3,2,13,2,6,4,0,1,0,2,2,3,0,2021-08-30
53,5,3,5,0,0,0,2,10,4,0,1,1,0,9,25,5,2,2,0,24,2,4,5,1,1,0,1,2,4,0,2021-08-31
53,2,5,8,0,0,0,2,20,8,0,0,1,0,3,4,5,1,3,3,21,3,9,2,1,0,0,1,2,3,1,2021-09-01
55,8,4,6,0,0,0,3,13,5,1,0,1,1,3,10,2,3,3,4,22,1,6,6,0,1,0,0,1,4,0,2021-09-02
41,10,8,4,0,1,1,3,17,8,0,1,2,0,7,18,2,2,1,5,23,1,7,4,2,0,0,0,1,2,0,2021-09-03
42,3,9,7,0,1,1,3,13,1,0,0,1,0,12,6,3,2,2,2,14,4,9,4,3,1,0,0,1,8,1,2021-09-04
48,3,9,6,0,0,0,2,13,1,0,2,3,0,5,16,2,1,0,2,18,1,8,6,1,0,0,0,3,6,2,2021-09-05
43,2,1,3,0,0,1,5,8,2,0,0,4,1,12,10,6,1,2,0,10,3,5,5,1,0,1,0,4,9,0,2021-09-06
45,2,9,6,0,0,1,4,9,7,0,1,0,1,12,12,5,1,2,2,19,2,6,3,2,0,0,1,5,10,0,2021-09-07
52,2,4,8,0,0,0,1,7,4,0,1,1,0,4,10,3,0,5,0,27,3,7,3,1,1,0,1,1,3,1,2021-09-08
48,4,9,2,0,1,1,4,12,4,0,1,0,1,5,6,4,2,3,1,21,5,13,1,0,1,0,1,1,2,0,2021-09-09
40,5,5,1,1,1,0,1,11,6,0,1,0,0,4,9,1,1,1,0,18,3,9,7,0,0,0,1,3,5,0,2021-09-10
33,2,6,3,1,1,0,1,11,3,0,1,1,0,7,9,5,0,1,1,20,5,7,0,0,0,0,1,2,4,1,2021-09-11
38,5,7,6,0,1,0,1,8,3,0,0,0,0,9,6,3,5,1,0,18,2,12,2,0,0,0,1,2,3,0,2021-09-12
55,2,1,3,0,0,0,1,2,1,0,1,0,2,7,3,4,1,1,1,23,3,9,2,1,0,1,0,3,6,0,2021-09-13
35,0,6,2,0,1,0,0,10,3,0,0,1,0,4,6,4,1,2,1,15,4,9,2,3,0,0,0,0,5,1,2021-09-14
36,2,7,6,0,0,0,3,12,3,0,0,1,0,3,12,5,0,1,0,15,0,7,3,0,0,0,1,0,8,3,2021-09-15
34,1,7,4,0,0,0,3,5,2,0,0,0,0,5,5,7,1,1,2,22,0,8,2,2,0,0,3,0,5,1,2021-09-16
35,1,0,6,0,2,1,2,13,7,0,0,1,2,6,10,5,0,1,0,17,0,6,1,0,0,3,1,1,3,0,2021-09-17
25,0,4,3,0,2,0,1,9,2,0,0,1,0,13,6,4,2,4,0,18,2,7,3,1,0,0,1,0,5,1,2021-09-18
22,2,7,0,0,0,0,5,4,3,0,1,0,0,4,13,2,1,0,2,18,1,8,1,1,0,0,0,3,4,1,2021-09-19
31,2,4,1,0,1,0,3,6,4,0,0,2,0,5,6,5,2,2,0,21,2,6,2,0,0,0,0,1,3,1,2021-09-20
27,0,5,2,0,0,0,2,10,7,0,1,0,1,8,7,6,0,1,1,13,0,12,5,0,0,1,2,2,8,0,2021-09-21
24,2,2,1,0,1,0,1,6,7,0,0,1,0,8,3,3,0,1,0,12,0,4,3,0,0,0,0,4,8,1,2021-09-22
24,0,5,0,0,0,0,1,8,2,0,0,0,0,8,3,2,1,0,0,10,1,5,8,0,0,0,0,1,3,1,2021-09-23
24,0,2,1,0,2,0,1,7,3,0,1,0,1,5,6,2,0,1,0,13,2,5,1,1,0,0,1,1,3,0,2021-09-24
25,1,5,4,0,1,0,0,8,2,0,0,0,1,4,8,2,0,1,0,13,0,5,3,1,0,0,0,0,8,0,2021-09-25
22,0,2,3,1,0,0,1,6,0,0,0,0,0,3,7,1,1,3,0,11,0,11,4,0,0,0,0,2,11,0,2021-09-26
33,1,2,2,0,1,0,0,9,7,0,0,1,0,5,6,1,0,1,0,12,1,9,4,2,0,0,1,3,8,0,2021-09-27
15,1,1,0,0,2,0,1,8,0,0,1,2,0,9,3,3,0,2,0,12,1,11,2,1,0,0,0,1,3,0,2021-09-28
16,0,3,2,0,0,0,0,6,2,0,0,0,0,4,4,0,2,2,0,14,0,3,2,0,0,0,1,1,2,1,2021-09-29
16,0,4,1,0,1,0,0,8,3,0,0,1,1,10,5,1,0,3,0,14,0,6,2,0,0,0,0,1,1,0,2021-09-30
26,1,1,0,0,0,0,1,8,1,0,0,0,0,3,10,3,0,1,1,14,0,6,2,1,0,0,0,2,2,0,2021-10-01
19,2,0,2,0,1,0,1,4,2,0,0,0,0,8,4,2,0,0,0,7,0,10,3,0,0,0,0,1,6,0,2021-10-02
21,1,2,1,0,0,0,1,2,2,0,1,0,2,4,1,3,0,0,0,6,0,8,0,1,0,0,0,1,5,1,2021-10-03
20,0,4,2,0,3,0,2,5,2,0,0,2,1,3,6,1,1,1,1,6,3,3,1,0,0,0,0,1,4,0,2021-10-04
15,2,1,2,0,1,0,0,4,4,0,0,1,0,5,3,2,2,1,1,3,0,5,2,0,1,0,1,2,4,0,2021-10-05
11,0,1,0,0,0,0,0,6,0,0,0,0,0,3,2,2,0,1,0,4,0,6,1,0,0,0,0,1,4,1,2021-10-06
8,1,3,0,0,0,0,0,2,3,0,0,1,0,6,3,2,0,0,0,2,0,2,0,0,0,0,0,1,7,0,2021-10-07
11,0,0,0,0,0,0,0,4,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,2021-10-08
0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021-10-09
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-10
